date,up,fret,p
2020-03-03,1.0,0.012797350446989465,0.4546148662480253
2020-03-04,0.0,-0.027285921842497084,0.3483457322228879
2020-03-05,0.0,-0.021719715213983394,0.286715300380358
2020-03-06,0.0,-0.0340776118887288,0.4215808989491907
2020-03-09,1.0,0.0012310987771928965,0.5168468501558401
2020-03-10,1.0,0.0042228420719253295,0.475149485581239
2020-03-11,1.0,0.0006463079882432122,0.447698280051413
2020-03-12,1.0,0.017490324403075727,0.5520271316476021
2020-03-13,1.0,0.04622153215832926,0.7268254190700169
2020-03-16,1.0,0.08399205683094267,0.8565847770866921
2020-03-17,1.0,0.12868407339019786,0.9241025440326405
2020-03-18,1.0,0.11230227355837201,0.8574403861106231
2020-03-19,1.0,0.10042291051506103,0.8797540307270382
2020-03-20,1.0,0.08736448433793158,0.8663156333215433
2020-03-23,1.0,0.09755081646196724,0.8164325756654849
2020-03-24,1.0,0.04024379916565173,0.8339270789902138
2020-03-25,1.0,0.04139263299238225,0.7328833004077052
2020-03-26,1.0,0.05212137659932817,0.5218783984968351
2020-03-27,1.0,0.03359862388536346,0.4282955993688126
2020-03-30,1.0,0.03343530644967704,0.5178111109725035
2020-03-31,1.0,0.037226610392357126,0.34356022089843513
2020-04-01,1.0,0.05864449142661173,0.5666530991474306
2020-04-02,1.0,0.0523351689691725,0.5162386602798644
2020-04-03,1.0,0.03964599792592749,0.44207982037944654
2020-04-07,1.0,0.025091774095631528,0.45003289249863604
2020-04-08,1.0,0.030696348462349126,0.30577053652767555
2020-04-09,1.0,0.025043178127067547,0.3751008837653676
2020-04-10,1.0,0.02149368079120927,0.35183867880535524
2020-04-13,1.0,0.029564524569730813,0.36331388260341446
2020-04-14,1.0,0.032721477130451634,0.27282704025363724
2020-04-15,1.0,0.06392050494980023,0.3056458106272791
2020-04-16,1.0,0.03908079898735216,0.30998437568032994
2020-04-17,1.0,0.06888180794595256,0.38143440111767896
2020-04-20,1.0,0.06337481840815429,0.4449462169819265
2020-04-21,1.0,0.05193674952341755,0.4064699379111963
2020-04-22,1.0,0.05312183756459614,0.4641600397177755
2020-04-23,1.0,0.04010135577559798,0.420978366791018
2020-04-24,1.0,0.021758526550735176,0.456426260650147
2020-04-27,1.0,0.0362680518416569,0.4118141556873053
2020-04-28,1.0,0.044905927117611405,0.4599707267537642
2020-04-29,1.0,0.049602051449678684,0.40520677500156815
2020-04-30,1.0,0.04292769645266113,0.3703082170749711
2020-05-06,1.0,0.033529630981726906,0.3134154137040848
2020-05-07,1.0,0.03010957738291459,0.42713372682855283
2020-05-08,1.0,0.017581506699101312,0.44461920505644603
