代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌幅,成交额(百万),成交量(股)
SPTAUUSDOZ.IDC,伦敦金现,2024-06-10,2293.517,2313.82,2287.3,2310.645,0.0075,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-11,2311.946,2319.93,2297.2,2316.41,0.0025,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-12,2316.41,2341.69,2310.5,2324.675,0.0036,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-13,2324.65,2326.71,2295.395,2303.71,-0.009,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-14,2303.71,2336.64,2295.395,2332.3,0.0124,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-17,2331.498,2332.85,2309.6,2318.875,-0.0058,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-18,2319.14,2333.14,2306.4,2329.18,0.0044,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-19,2328.657,2335.01,2323.671,2328.28,-0.0004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-20,2327.87,2365.53,2327.0,2359.8,0.0135,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-21,2359.898,2368.74,2316.588,2321.45,-0.0163,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-24,2322.78,2334.67,2317.3,2334.47,0.0056,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-25,2333.4,2337.12,2315.405,2319.28,-0.0065,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-26,2319.58,2323.9,2293.464,2298.035,-0.0092,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-27,2298.98,2330.93,2296.2,2327.621,0.0129,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-06-28,2327.31,2339.79,2318.8,2326.15,-0.0006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-01,2327.31,2338.55,2318.1,2331.485,0.0023,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-02,2331.17,2336.8,2318.945,2329.335,-0.0009,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-03,2329.11,2365.13,2326.6,2355.8,0.0114,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-04,2356.88,2362.53,2350.364,2356.52,0.0003,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-05,2356.72,2392.91,2347.79,2391.24,0.0147,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-08,2386.37,2391.12,2350.7,2358.625,-0.0136,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-09,2358.498,2371.49,2349.1,2363.77,0.0022,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-10,2363.09,2386.72,2362.091,2370.995,0.0031,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-11,2371.04,2424.55,2370.235,2414.654,0.0184,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-12,2415.498,2418.26,2391.1,2410.61,-0.0017,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-15,2412.51,2439.753,2400.9,2421.99,0.0047,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-16,2422.23,2469.74,2419.5,2468.5,0.0192,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-17,2468.14,2483.76,2451.3,2458.645,-0.004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-18,2458.33,2474.89,2439.9,2444.81,-0.0056,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-19,2445.096,2447.47,2393.6,2400.59,-0.0181,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-22,2401.11,2412.22,2383.7,2396.19,-0.0018,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-23,2396.15,2412.02,2387.9,2409.2,0.0054,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-24,2408.84,2432.01,2396.3,2397.015,-0.0051,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-25,2397.18,2401.18,2352.8,2364.28,-0.0137,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-26,2363.96,2390.81,2355.6,2386.89,0.0096,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-29,2388.11,2403.11,2369.4,2383.7,-0.0013,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-30,2383.0,2412.82,2376.1,2410.57,0.0113,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-07-31,2410.46,2450.92,2403.6,2447.06,0.0151,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-01,2448.26,2462.29,2430.0,2446.065,-0.0004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-02,2446.01,2477.66,2410.664,2442.08,-0.0016,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-05,2444.83,2458.845,2364.164,2409.96,-0.0132,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-06,2409.58,2418.33,2381.3,2390.24,-0.0082,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-07,2389.98,2407.08,2378.868,2382.73,-0.0031,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-08,2383.46,2427.65,2380.7,2427.065,0.0186,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-09,2426.85,2437.07,2416.6,2430.71,0.0015,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-12,2430.098,2473.22,2423.5,2471.93,0.017,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-13,2470.115,2476.97,2458.1,2464.8,-0.0029,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-14,2466.415,2479.94,2437.972,2447.56,-0.007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-15,2447.02,2470.03,2431.7,2456.545,0.0037,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-16,2456.51,2509.72,2450.2,2506.844,0.0205,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-19,2508.298,2510.17,2485.515,2503.64,-0.0013,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-20,2503.28,2531.67,2497.0,2513.615,0.004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-21,2512.638,2519.89,2493.698,2511.86,-0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-22,2511.348,2514.66,2470.6,2484.465,-0.0109,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-23,2484.19,2518.33,2483.9,2512.01,0.0111,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-26,2510.88,2526.82,2508.3,2517.835,0.0023,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-27,2518.34,2525.95,2503.1,2524.355,0.0026,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-28,2524.56,2529.02,2493.5,2504.315,-0.0079,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-29,2503.945,2528.66,2503.515,2520.9,0.0066,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-08-30,2520.504,2526.86,2494.048,2502.98,-0.0071,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-02,2502.44,2507.27,2489.915,2499.36,-0.0014,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-03,2499.098,2506.29,2473.245,2492.52,-0.0027,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-04,2492.425,2500.28,2471.5,2495.285,0.0011,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-05,2494.625,2523.504,2493.3,2516.41,0.0085,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-06,2515.978,2529.16,2484.8,2497.09,-0.0077,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-09,2497.275,2507.23,2485.3,2505.87,0.0035,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-10,2506.07,2518.48,2499.8,2516.24,0.0041,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-11,2516.095,2529.03,2500.825,2511.31,-0.002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-12,2511.35,2560.12,2510.6,2558.485,0.0188,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-13,2558.25,2586.18,2556.3,2577.615,0.0075,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-16,2578.96,2589.68,2575.115,2582.235,0.0018,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-17,2581.745,2586.96,2560.71,2569.09,-0.0051,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-18,2569.298,2600.14,2546.645,2558.83,-0.004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-19,2558.574,2594.93,2551.005,2586.46,0.0108,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-20,2585.848,2625.77,2584.654,2621.74,0.0136,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-23,2620.743,2634.86,2613.685,2628.405,0.0025,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-24,2628.214,2664.34,2622.475,2656.804,0.0108,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-25,2657.074,2670.539,2649.632,2656.81,0.0,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-26,2656.494,2685.579,2654.685,2671.964,0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-27,2671.973,2674.29,2643.02,2657.97,-0.0052,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-09-30,2658.163,2665.99,2624.538,2634.204,-0.0089,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-01,2634.074,2673.14,2631.85,2663.05,0.011,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-02,2662.298,2663.379,2640.954,2658.4,-0.0017,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-03,2658.03,2662.92,2637.26,2655.715,-0.001,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-04,2655.474,2670.14,2632.0,2653.27,-0.0009,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-07,2650.994,2659.63,2637.688,2642.625,-0.004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-08,2642.043,2653.04,2604.575,2621.68,-0.0079,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-09,2621.103,2624.33,2605.045,2607.34,-0.0055,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-10,2606.774,2631.51,2601.81,2629.595,0.0085,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-11,2632.6,2661.29,2631.1,2656.85,0.0104,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-14,2647.75,2666.34,2642.1,2649.3,-0.0028,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-15,2646.905,2668.91,2637.955,2662.345,0.0049,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-16,2662.098,2685.41,2658.558,2673.435,0.0042,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-17,2672.973,2696.93,2672.914,2692.675,0.0072,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-18,2692.353,2722.54,2690.21,2720.53,0.0103,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-21,2720.583,2740.57,2714.16,2719.43,-0.0004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-22,2719.922,2748.85,2718.74,2748.525,0.0107,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-23,2747.953,2758.45,2708.628,2715.014,-0.0122,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-24,2715.293,2743.27,2714.75,2735.875,0.0077,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-25,2735.862,2747.77,2716.885,2747.13,0.0041,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-28,2734.962,2745.93,2724.575,2742.055,-0.0018,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-29,2742.192,2774.79,2739.605,2774.425,0.0118,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-30,2774.53,2790.03,2770.842,2787.04,0.0045,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-10-31,2787.23,2790.07,2731.415,2743.49,-0.0156,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-01,2743.89,2762.23,2733.095,2735.8,-0.0028,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-04,2733.47,2748.18,2729.88,2736.225,0.0002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-05,2736.133,2749.96,2724.638,2743.694,0.0027,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-06,2743.29,2749.73,2652.295,2658.895,-0.0309,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-07,2659.15,2710.61,2643.134,2705.995,0.0177,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-08,2705.788,2710.37,2680.215,2684.035,-0.0081,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-11,2684.353,2686.16,2610.515,2619.375,-0.0241,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-12,2618.574,2627.14,2589.508,2598.175,-0.0081,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-13,2598.044,2618.84,2572.125,2572.195,-0.01,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-14,2574.264,2581.43,2536.664,2564.145,-0.0031,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-15,2563.898,2576.06,2554.335,2562.715,-0.0006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-18,2566.794,2615.07,2562.44,2611.605,0.0191,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-19,2611.654,2639.44,2610.205,2632.105,0.0078,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-20,2631.603,2655.4,2618.705,2650.145,0.0069,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-21,2649.814,2673.54,2648.37,2669.37,0.0073,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-22,2668.993,2716.18,2667.915,2715.805,0.0174,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-25,2714.85,2721.41,2615.455,2624.645,-0.0336,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-26,2624.64,2641.93,2605.085,2632.785,0.0031,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-27,2632.19,2658.2,2626.935,2635.785,0.0011,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-28,2636.43,2649.65,2620.815,2637.74,0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-11-29,2637.51,2666.34,2633.925,2650.33,0.0048,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-02,2654.21,2656.14,2621.839,2638.555,-0.0044,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-03,2638.66,2655.62,2633.965,2643.225,0.0018,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-04,2642.93,2657.16,2632.315,2649.325,0.0023,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-05,2649.014,2655.56,2623.385,2631.665,-0.0067,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-06,2631.283,2645.69,2612.585,2632.664,0.0004,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-09,2645.414,2676.44,2627.45,2659.354,0.0101,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-10,2660.653,2695.57,2657.805,2693.444,0.0128,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-11,2694.082,2721.16,2674.795,2717.395,0.0089,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-12,2717.66,2726.13,2675.055,2680.625,-0.0135,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-13,2680.393,2692.76,2645.945,2647.385,-0.0124,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-16,2649.603,2664.37,2643.374,2652.7,0.002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-17,2652.303,2658.62,2632.795,2645.575,-0.0027,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-18,2645.314,2651.71,2583.498,2584.574,-0.0231,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-19,2585.194,2626.41,2582.264,2593.585,0.0035,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-20,2593.53,2631.869,2589.475,2622.435,0.0111,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-23,2619.74,2633.29,2608.055,2611.635,-0.0041,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-24,2612.963,2621.42,2609.9,2616.539,0.0019,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-25,2616.539,2616.539,2616.539,2616.539,0.0,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-26,2619.21,2639.14,2614.18,2632.705,0.0062,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-27,2636.3,2638.31,2611.285,2621.348,-0.0043,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-30,2620.5,2628.12,2595.905,2605.705,-0.006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2024-12-31,2605.13,2627.53,2602.475,2624.16,0.0071,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-02,2625.098,2660.52,2621.46,2657.195,0.0126,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-03,2657.47,2665.33,2636.514,2638.41,-0.0071,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-06,2639.494,2649.45,2614.365,2635.995,-0.0009,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-07,2635.754,2664.37,2632.775,2648.185,0.0046,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-08,2648.24,2670.07,2645.095,2661.105,0.0049,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-09,2660.713,2678.51,2655.21,2669.525,0.0032,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-10,2670.983,2697.91,2663.205,2689.755,0.0076,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-13,2691.082,2693.37,2656.615,2662.475,-0.0101,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-14,2662.703,2678.16,2659.645,2676.875,0.0054,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-15,2677.253,2697.42,2669.251,2695.719,0.007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-16,2695.22,2724.744,2689.725,2713.745,0.0067,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-17,2714.6,2717.4,2698.445,2702.12,-0.0043,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-20,2700.89,2713.84,2689.28,2710.418,0.0031,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-21,2706.102,2746.04,2702.42,2743.995,0.0124,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-22,2743.09,2763.39,2741.705,2755.755,0.0043,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-23,2752.782,2758.94,2735.665,2754.145,-0.0006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-24,2752.6,2785.98,2752.6,2770.0,0.0058,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-27,2770.94,2772.6,2730.387,2739.755,-0.0109,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-28,2736.51,2765.04,2734.72,2763.005,0.0085,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-29,2762.22,2766.3,2744.78,2758.615,-0.0016,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-30,2756.52,2798.55,2756.352,2793.465,0.0126,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-01-31,2795.27,2817.21,2790.895,2798.13,0.0017,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-03,2802.322,2830.57,2771.885,2814.13,0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-04,2813.42,2845.48,2806.925,2841.4,0.0097,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-05,2841.91,2882.39,2839.335,2866.235,0.0087,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-06,2866.4,2873.3,2833.955,2855.81,-0.0036,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-07,2855.51,2886.83,2852.085,2860.135,0.0015,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-10,2859.401,2911.85,2854.381,2907.55,0.0166,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-11,2907.38,2942.71,2881.635,2897.23,-0.0035,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-12,2896.571,2909.19,2863.685,2903.975,0.0023,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-13,2901.61,2929.54,2900.225,2927.305,0.008,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-14,2929.22,2940.02,2876.805,2882.085,-0.0154,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-17,2883.301,2906.44,2878.015,2898.6,0.0057,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-18,2898.351,2936.97,2891.775,2935.53,0.0127,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-19,2935.53,2946.99,2918.365,2933.19,-0.0008,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-20,2932.659,2954.944,2923.945,2938.995,0.002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-21,2938.359,2949.81,2916.615,2934.955,-0.0014,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-24,2934.74,2956.15,2921.055,2952.725,0.0061,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-25,2952.28,2953.58,2888.085,2914.52,-0.0129,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-26,2915.091,2930.106,2890.588,2916.025,0.0005,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-27,2916.03,2920.697,2867.565,2876.485,-0.0136,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-02-28,2876.18,2885.13,2832.455,2856.998,-0.0068,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-03,2855.881,2895.27,2855.075,2891.43,0.0121,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-04,2891.801,2927.76,2881.648,2916.625,0.0087,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-05,2917.4,2929.87,2894.145,2918.735,0.0007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-06,2918.52,2926.6,2890.815,2910.99,-0.0027,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-07,2911.951,2930.383,2895.698,2909.355,-0.0006,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-10,2910.74,2918.32,2880.0,2888.49,-0.0072,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-11,2888.37,2922.22,2880.0,2915.82,0.0095,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-12,2915.44,2940.5,2905.755,2932.925,0.0059,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-13,2933.84,2989.3,2932.768,2988.26,0.0189,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-14,2988.8,3004.94,2978.085,2983.795,-0.0015,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-17,2984.33,3001.95,2981.975,3000.425,0.0056,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-18,3000.098,3038.31,2999.258,3034.34,0.0113,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-19,3033.44,3052.1,3022.315,3046.76,0.0041,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-20,3047.16,3057.51,3025.428,3044.33,-0.0008,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-21,3043.78,3047.51,2999.268,3022.79,-0.0071,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-24,3020.399,3033.32,3002.145,3011.435,-0.0038,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-25,3010.81,3036.11,3007.315,3019.82,0.0028,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-26,3018.63,3032.09,3012.125,3019.08,-0.0002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-27,3018.339,3059.77,3017.298,3055.515,0.0121,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-28,3056.16,3086.9,3053.875,3084.33,0.0094,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-03-31,3086.889,3127.915,3076.485,3122.905,0.0125,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-01,3122.16,3149.03,3100.665,3113.645,-0.003,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-02,3113.549,3144.23,3104.175,3135.389,0.007,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-03,3140.358,3167.74,3053.935,3114.5,-0.0067,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-04,3113.998,3136.83,3015.335,3037.31,-0.0248,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-07,3014.09,3055.7,2956.125,2982.975,-0.0179,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-08,2981.57,3022.696,2974.565,2982.465,-0.0002,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-09,2982.26,3099.72,2969.605,3082.0,0.0334,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-10,3081.92,3176.4,3070.935,3175.025,0.0302,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-11,3175.0,3245.45,3174.455,3238.07,0.0199,0.0,0.0
SPTAUUSDOZ.IDC,伦敦金现,2025-04-14,3230.728,3245.73,3193.315,3210.06,-0.0087,0.0,0.0
